record_id,session_id,timestamp_iso,pump_model,firmware_version,entry_time_ms,total_keypresses,large_up_count,small_up_count,small_down_count,large_down_count,correction_count,boundary_hit_count,large_btn_ratio,golden_path_ratio,final_rate_ml_h,intended_rate_ml_h,error_magnitude_ml_h,relative_error,confirmed_incorrect,drug_unit_used,drug_id,drug_name,drug_library_used,guardrail_soft_min,guardrail_soft_max,guardrail_hard_min,guardrail_hard_max,guardrail_warning_shown,guardrail_override,guardrail_blocked,rate_within_soft_limits,vtbi_set,vtbi_value_ml,kvo_rate_ml_h,bolus_delivered,bolus_volume_ml,secondary_infusion,patient_weight_kg,pressure_alarm_level,days_since_maintenance,battery_level_pct,firmware_version_risk,network_connected,drug_library_age_days,config_drift_score,recent_occlusion_alarms,alarms_during_session,risk_label,risk_score,risk_reasons,design_score,interaction_score,configuration_score,system_score,composite_score,grade,design_reasons,interaction_reasons,configuration_reasons,system_reasons,guardrail_advisory_shown,guardrail_advisory_acknowledged,spacecom2_connected,firmware_signed,recall_batch_affected,bolus_max_ml
alaris_0011_neglected,alaris-19de0a93ffc-000a,2026-04-30T23:11:21.586Z,alaris_gp,7.2.0,0,10,7,3,0,0,0,0,0.7,1.0,57.222,56.111,1.111,0.0198,0,mg/h,amiodarone,AMIODARONE,1,10,100,5.0,150,1,1,0,0,0,0,1,0,0,0,70,5,261,24,0,0,350,0.711,1,0,medium,0.4,"['R11: Soft guardrail warning overridden by operator', 'R13: VTBI not set — no infusion completion detection', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard']",1.0,0.0,0.475,0.325,0.4,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],"['R11: Soft guardrail warning overridden by operator', 'R13: VTBI not set — no infusion completion detection']","['R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard']",,,,,,
alaris_0012_neglected,alaris-19de0a93ffd-000b,2026-04-30T23:11:21.586Z,alaris_gp,7.2.0,5073,8,0,8,0,0,0,0,0.0,1.0,10.0,9.0,1.0,0.1111,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,0,0,1,0,0,0,70,5,383,44,0,0,133,0.715,3,0,medium,0.576,"['R06: No maintenance in >1 year (>365 days)', 'R10: 10% dose error (≥10% relative error)', 'R13: VTBI not set — no infusion completion detection', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'R20: Recent occlusion alarms (≥3 in last 24h)']",1.0,0.4,0.25,0.775,0.576,D,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],['R13: VTBI not set — no infusion completion detection'],"['R06: No maintenance in >1 year (>365 days)', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'R20: Recent occlusion alarms (≥3 in last 24h)']",,,,,,
alaris_0013_emergency,alaris-19de0a93ffe-000c,2026-04-30T23:11:21.586Z,alaris_gp,9.12,4597,22,16,6,0,0,0,0,0.727,1.0,266.0,238.0,28.0,0.1176,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,510,1,0,0,0,70,5,249,53,0,0,3,0.109,2,0,medium,0.59,"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R10: 10% dose error (≥10% relative error)', 'R12: MANUAL mode — no drug library protection', 'R18: Not connected to Gateway — no remote monitoring']",1.0,0.4,0.78,0.3,0.59,D,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R12: MANUAL mode — no drug library protection']",['R18: Not connected to Gateway — no remote monitoring'],,,,,,
alaris_0014_ideal,alaris-19de0a93fff-000d,2026-04-30T23:11:21.586Z,alaris_gp,9.12,1863,6,0,6,0,0,0,0,0.0,1.0,16.0,16.0,0.0,0.0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1.0,40,0,0,0,1,1,510,1,0,0,0,70,5,14,81,0,1,0,0.027,0,0,low,0.2,[],1.0,0.0,0.0,0.0,0.2,A,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],[],[],,,,,,
alaris_0015_ideal,alaris-19de0a94001-000e,2026-04-30T23:11:21.587Z,alaris_gp,9.12,626,2,0,0,2,0,0,0,0.0,1.0,4.444,4.444,0.0,0.0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1.0,50,0,0,0,1,1,510,1,0,0,0,79,5,0,91,0,1,12,0.042,0,0,low,0.2,[],1.0,0.0,0.0,0.0,0.2,A,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],[],[],,,,,,
alaris_0016_ideal,alaris-19de0a94002-000f,2026-04-30T23:11:21.587Z,alaris_gp,9.12,3730,10,7,1,1,1,1,0,0.8,1.667,50.0,56.111,6.111,0.1089,0,mg/h,amiodarone,AMIODARONE,1,10,100,5.0,150,1,0,0,1,1,510,1,0,0,0,70,5,25,97,0,1,10,0.019,0,0,low,0.32,['R10: 10% dose error (≥10% relative error)'],1.0,0.4,0.0,0.0,0.32,B,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],[],[],,,,,,
alaris_0017_emergency,alaris-19de0a94003-0010,2026-04-30T23:11:21.587Z,alaris_gp,9.12,1448,7,4,3,0,0,0,0,0.571,1.0,143.0,184.0,41.0,0.2228,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,510,1,0,0,0,70,5,114,59,0,1,42,0.385,2,0,medium,0.395,"['R10: 10% dose error (≥10% relative error)', 'R12: MANUAL mode — no drug library protection']",1.0,0.4,0.3,0.0,0.395,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],['R12: MANUAL mode — no drug library protection'],[],,,,,,
alaris_0018_neglected,alaris-19de0a94004-0011,2026-04-30T23:11:21.587Z,alaris_gp,7.2.0,648,1,0,0,1,0,0,0,0.0,1.0,4.05,4.05,0.0,0.0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1.0,50,0,0,0,1,0,0,1,0,0,0,54,5,272,40,0,0,286,0.659,5,0,medium,0.384,"['R13: VTBI not set — no infusion completion detection', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'R20: Recent occlusion alarms (≥3 in last 24h)']",1.0,0.0,0.25,0.485,0.384,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],['R13: VTBI not set — no infusion completion detection'],"['R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard', 'R20: Recent occlusion alarms (≥3 in last 24h)']",,,,,,
alaris_0019_neglected,alaris-19de0a94005-0012,2026-04-30T23:11:21.587Z,alaris_gp,7.2.0,13191,20,20,0,0,0,0,1,1.0,1.0,1.2,2.004,0.804,0.4012,1,U/h,heparin,HEPARIN,1,500,2000,100.0,5000,0,0,0,1,0,0,1,0,0,0,70,5,311,40,0,0,363,0.525,1,0,medium,0.602,"['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)', 'R13: VTBI not set — no infusion completion detection', 'R15: Boundary hit during rate entry — operator tested limits', 'R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard']",1.0,0.86,0.25,0.325,0.602,D,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]","['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)', 'R15: Boundary hit during rate entry — operator tested limits']",['R13: VTBI not set — no infusion completion detection'],"['R16: Drug library outdated (>90 days since update)', 'R18: Not connected to Gateway — no remote monitoring', 'R19: High configuration drift (>0.5) from hospital standard']",,,,,,
alaris_0020_cyber_risk,alaris-19de0a94006-0013,2026-04-30T23:11:21.587Z,alaris_gp,8.1.3,3682,10,0,0,9,1,0,0,0.1,1.0,6.111,6.111,0.0,0.0,0,mg/h,amiodarone,AMIODARONE,1,10,100,5.0,150,0,0,0,1,1,510,1,0,0,0,70,5,97,54,1,1,5,0.134,0,0,medium,0.375,['R05: Firmware version has known CVE vulnerability'],1.0,0.0,0.0,0.7,0.375,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],[],['R05: Firmware version has known CVE vulnerability'],,,,,,
alaris_0021_emergency,alaris-19de0a94007-0014,2026-04-30T23:11:21.587Z,alaris_gp,9.12,2744,13,0,0,5,8,0,0,0.615,1.0,15.0,17.0,2.0,0.1176,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,510,1,0,0,0,70,5,57,52,0,0,7,0.408,2,0,medium,0.47,"['R10: 10% dose error (≥10% relative error)', 'R12: MANUAL mode — no drug library protection', 'R18: Not connected to Gateway — no remote monitoring']",1.0,0.4,0.3,0.3,0.47,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],['R12: MANUAL mode — no drug library protection'],['R18: Not connected to Gateway — no remote monitoring'],,,,,,
alaris_0022_ideal,alaris-19de0a94008-0015,2026-04-30T23:11:21.587Z,alaris_gp,9.12,1871,6,1,5,0,0,0,0,0.167,1.0,22.875,22.875,0.0,0.0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1.0,50,0,0,0,1,1,510,1,0,0,0,61,5,13,82,0,1,11,0.03,0,0,low,0.2,[],1.0,0.0,0.0,0.0,0.2,A,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],[],[],,,,,,
alaris_0023_ideal,alaris-19de0a94009-0016,2026-04-30T23:11:21.587Z,alaris_gp,9.12,1870,6,2,4,0,0,0,0,0.333,1.0,1.024,1.001,0.023,0.023,0,U/h,heparin,HEPARIN,1,500,2000,100.0,5000,0,0,0,1,0,0,1,0,0,0,70,5,23,92,0,1,12,0.019,0,0,low,0.263,['R13: VTBI not set — no infusion completion detection'],1.0,0.0,0.25,0.0,0.263,B,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],['R13: VTBI not set — no infusion completion detection'],[],,,,,,
alaris_0024_cyber_risk,alaris-19de0a9400a-0017,2026-04-30T23:11:21.587Z,alaris_gp,8.1.3,735,2,0,2,0,0,0,0,0.0,1.0,12.469,12.469,0.0,0.0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1.0,50,0,0,0,1,1,510,1,0,0,0,95,5,88,58,1,1,8,0.006,0,0,medium,0.375,['R05: Firmware version has known CVE vulnerability'],1.0,0.0,0.0,0.7,0.375,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],[],['R05: Firmware version has known CVE vulnerability'],,,,,,
alaris_0025_emergency,alaris-19de0a9400b-0018,2026-04-30T23:11:21.587Z,alaris_gp,9.12,2752,13,2,8,3,0,1,0,0.154,1.857,125.0,141.0,16.0,0.1135,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,510,1,0,0,0,70,5,81,30,0,0,16,0.234,3,0,medium,0.503,"['R10: 10% dose error (≥10% relative error)', 'R12: MANUAL mode — no drug library protection', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)']",1.0,0.4,0.3,0.43,0.503,D,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],['R12: MANUAL mode — no drug library protection'],"['R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)']",,,,,,
alaris_0026_ideal,alaris-19de0a9400d-0019,2026-04-30T23:11:21.588Z,alaris_gp,9.12,6592,20,20,0,0,0,0,1,1.0,1.0,1.2,2.005,0.805,0.4015,1,U/h,heparin,HEPARIN,1,500,2000,100.0,5000,0,0,0,1,1,490,1,0,0,0,70,5,0,85,0,1,5,0.044,0,0,medium,0.458,"['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)', 'R15: Boundary hit during rate entry — operator tested limits']",1.0,0.86,0.0,0.0,0.458,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]","['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)', 'R15: Boundary hit during rate entry — operator tested limits']",[],[],,,,,,
alaris_0027_ideal,alaris-19de0a9400e-001a,2026-04-30T23:11:21.588Z,alaris_gp,9.12,3732,10,1,3,6,0,1,0,0.1,1.429,9.0,15.0,6.0,0.4,1,U/h,insulin,INSULIN,1,1,10,0.5,50,1,0,0,1,1,510,1,0,0,0,70,5,10,98,0,1,14,0.01,0,0,medium,0.452,"['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)']",1.0,0.84,0.0,0.0,0.452,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]","['R08: Confirmed wrong value (>10% error and infusion started)', 'R10: 10% dose error (≥10% relative error)']",[],[],,,,,,
alaris_0028_ideal,alaris-19de0a9400f-001b,2026-04-30T23:11:21.588Z,alaris_gp,9.12,12883,41,0,0,9,32,0,0,0.78,1.0,0.671,0.654,0.017,0.026,0,U/h,heparin,HEPARIN,1,500,2000,100.0,5000,0,0,0,1,0,0,1,0,0,0,70,5,29,84,0,1,13,0.029,0,0,low,0.263,['R13: VTBI not set — no infusion completion detection'],1.0,0.0,0.25,0.0,0.263,B,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],['R13: VTBI not set — no infusion completion detection'],[],,,,,,
alaris_0029_emergency,alaris-19de0a94010-001c,2026-04-30T23:11:21.588Z,alaris_gp,9.12,8581,41,33,8,0,0,0,0,0.805,1.0,438.0,370.0,68.0,0.1838,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,175,47,0,1,19,0.152,3,0,medium,0.621,"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R10: 10% dose error (≥10% relative error)', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection', 'R20: Recent occlusion alarms (≥3 in last 24h)']",1.0,0.4,0.805,0.4,0.621,D,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",['R10: 10% dose error (≥10% relative error)'],"['R04: MANUAL mode with high rate (>200 ml/h) — no library protection', 'R12: MANUAL mode — no drug library protection', 'R13: VTBI not set — no infusion completion detection']",['R20: Recent occlusion alarms (≥3 in last 24h)'],,,,,,
alaris_0030_emergency,alaris-19de0a94011-001d,2026-04-30T23:11:21.588Z,alaris_gp,9.12,2129,10,0,1,5,4,1,0,0.4,1.25,56.0,56.0,0.0,0.0,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,510,1,0,0,0,70,5,94,36,0,0,59,0.141,3,0,medium,0.383,"['R12: MANUAL mode — no drug library protection', 'R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)']",1.0,0.0,0.3,0.43,0.383,C,"['Guardrail tiers = 2 (0.05 penalty) [IEC 60601-2-24:2012]', '13 published CVE(s) × 0.04/CVE (capped at 0.4): +0.40 [CISA ICS-CERT]', 'Critical CVE (CVSS 9.8 >= 9.0): +0.15 [NVD CVSS v3.1]', 'Firmware not cryptographically signed — remote replacement risk: +0.15 [CVE-2021-33885]', 'Cleartext network transmission — PHI eavesdropping risk: +0.08 [CVE-2021-33883]', '3 FDA Class I recall(s) × 0.06/recall: +0.18 [FDA MedWatch]', '2 FDA Class II recall(s) × 0.02/recall: +0.04 [FDA MedWatch]', ""Display quality 'text_lcd': +0.04 [FDA Human Factors Guidance]""]",[],['R12: MANUAL mode — no drug library protection'],"['R18: Not connected to Gateway — no remote monitoring', 'R20: Recent occlusion alarms (≥3 in last 24h)']",,,,,,
