record_id,session_id,timestamp_iso,pump_model,firmware_version,entry_time_ms,total_keypresses,large_up_count,small_up_count,small_down_count,large_down_count,correction_count,boundary_hit_count,large_btn_ratio,golden_path_ratio,final_rate_ml_h,intended_rate_ml_h,error_magnitude_ml_h,relative_error,confirmed_incorrect,drug_unit_used,drug_id,drug_name,drug_library_used,guardrail_soft_min,guardrail_soft_max,guardrail_hard_min,guardrail_hard_max,guardrail_warning_shown,guardrail_override,guardrail_blocked,rate_within_soft_limits,vtbi_set,vtbi_value_ml,kvo_rate_ml_h,bolus_delivered,bolus_volume_ml,secondary_infusion,patient_weight_kg,pressure_alarm_level,days_since_maintenance,battery_level_pct,firmware_version_risk,network_connected,drug_library_age_days,config_drift_score,recent_occlusion_alarms,alarms_during_session,risk_label,risk_score,risk_reasons
alaris_0186_emergency,alaris-19d1a8c178a-00b9,2026-03-23T11:54:41.745Z,alaris_gp,9.12,7550,36,31,5,0,0,0,0,0.861,1,415,321,94,0.2928,1,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,1,510,1,0,0,0,70,5,269,59,0,0,13,0.319,1,0,high,0.975,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R18: Not connected to Gateway — no remote monitoring"
alaris_0187_ideal,alaris-19d1a8c178b-00ba,2026-03-23T11:54:41.745Z,alaris_gp,9.12,0,0,0,0,0,0,0,0,0,1,5.25,5.25,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,56,5,18,84,0,1,8,0.015,0,0,low,0,""
alaris_0188_neglected,alaris-19d1a8c178d-00bb,2026-03-23T11:54:41.745Z,alaris_gp,7.2.0,3196,5,5,0,0,0,0,0,1,1,44.444,46.111,1.667,0.0362,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,260,26,0,0,359,0.472,1,0,medium,0.325,"R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring"
alaris_0189_neglected,alaris-19d1a8c178e-00bc,2026-03-23T11:54:41.746Z,alaris_gp,7.2.0,1274,2,0,0,2,0,0,0,0,1,8,7,1,0.1429,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,0,0,1,0,0,0,70,5,393,27,0,0,125,0.653,4,0,high,0.84,"R06: No maintenance in >1 year (>365 days)|R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0190_emergency,alaris-19d1a8c178f-00bd,2026-03-23T11:54:41.746Z,alaris_gp,9.12,5660,27,20,7,0,0,0,0,0.741,1,307,326,19,0.0583,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,212,70,0,0,60,0.322,2,0,high,0.835,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0191_ideal,alaris-19d1a8c1790-00be,2026-03-23T11:54:41.746Z,alaris_gp,9.12,1869,6,0,6,0,0,0,0,0,1,20,20,0,0,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,24,100,0,1,8,0.033,0,0,low,0,""
alaris_0192_cyber_risk,alaris-19d1a8c1791-00bf,2026-03-23T11:54:41.746Z,alaris_gp,8.05,1099,3,0,0,3,0,0,0,0,1,7,7,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,130,57,1,1,25,0.121,1,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0193_neglected,alaris-19d1a8c1792-00c0,2026-03-23T11:54:41.746Z,alaris_gp,7.2.0,10747,15,1,6,8,0,2,0,0.067,1.875,18,21,3,0.1429,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,1,0,0,1,1,510,1,0,0,0,70,5,144,44,0,0,201,0.479,5,0,medium,0.455,"R10: 10% dose error (≥10% relative error)|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0194_ideal,alaris-19d1a8c1794-00c1,2026-03-23T11:54:41.747Z,alaris_gp,9.12,5995,19,0,0,0,19,0,0,1,1,0.81,0.796,0.014,0.0176,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,12,87,0,1,13,0.042,0,0,low,0,""
alaris_0195_ideal,alaris-19d1a8c1795-00c2,2026-03-23T11:54:41.747Z,alaris_gp,9.12,3137,8,1,2,5,0,1,0,0.125,1.143,9,14,5,0.3571,1,mg/h,morphine,MORPHINE,1,1,10,0.5,20,1,0,0,1,0,0,1,0,0,0,70,5,27,97,0,1,10,0.015,0,0,high,0.865,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection"
alaris_0196_emergency,alaris-19d1a8c1796-00c3,2026-03-23T11:54:41.747Z,alaris_gp,9.12,628,3,0,3,0,0,0,0,0,1,103,87,16,0.1839,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,88,61,0,1,9,0.16,0,0,medium,0.455,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0197_neglected,alaris-19d1a8c1797-00c4,2026-03-23T11:54:41.747Z,alaris_gp,7.2.0,13230,20,20,0,0,0,0,1,1,1,1.2,2.001,0.801,0.4003,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,280,20,0,0,132,0.325,4,0,high,0.955,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0198_neglected,alaris-19d1a8c1798-00c5,2026-03-23T11:54:41.747Z,alaris_gp,7.2.0,1923,3,1,2,0,0,0,0,0.333,1,26.138,27.675,1.537,0.0555,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,82,5,136,16,0,0,294,0.399,4,0,medium,0.49,"R16: Drug library outdated (>90 days since update)|R17: Battery critically low (<20%)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0199_ideal,alaris-19d1a8c1799-00c6,2026-03-23T11:54:41.747Z,alaris_gp,9.12,5625,16,7,4,4,1,1,0,0.5,2.667,50,57.222,7.222,0.1262,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,1,0,0,1,0,0,1,0,0,0,70,5,22,84,0,1,11,0.024,0,0,medium,0.425,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection"
alaris_0200_cyber_risk,alaris-19d1a8c179b-00c7,2026-03-23T11:54:41.748Z,alaris_gp,8.1.3,382,1,0,1,0,0,0,0,0,1,3,3,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,102,76,1,1,21,0.036,0,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0201_cyber_risk,alaris-19d1a8c179c-00c8,2026-03-23T11:54:41.748Z,alaris_gp,8.05,721,2,0,0,2,0,0,0,0,1,8,8,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,136,54,1,1,1,0.167,2,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0202_neglected,alaris-19d1a8c179d-00c9,2026-03-23T11:54:41.748Z,alaris_gp,7.2.0,652,1,0,1,0,0,0,0,0,1,7.763,9.056,1.293,0.1428,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,69,5,127,16,0,0,243,0.665,5,0,medium,0.52,"R10: 10% dose error (≥10% relative error)|R16: Drug library outdated (>90 days since update)|R17: Battery critically low (<20%)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0203_ideal,alaris-19d1a8c179e-00ca,2026-03-23T11:54:41.748Z,alaris_gp,9.12,0,0,0,0,0,0,0,0,0,1,10,10,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,17,95,0,1,12,0.017,0,0,low,0,""
alaris_0204_neglected,alaris-19d1a8c179f-00cb,2026-03-23T11:54:41.748Z,alaris_gp,7.2.0,2555,4,0,4,0,0,0,0,0,1,18.889,20.556,1.667,0.0811,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,0,0,1,0,0,0,70,5,356,27,0,0,196,0.797,2,0,medium,0.35,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0205_emergency,alaris-19d1a8c17a0-00cc,2026-03-23T11:54:41.748Z,alaris_gp,9.12,1668,8,1,7,0,0,0,0,0.125,1,117,134,17,0.1269,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,298,44,0,0,48,0.185,3,0,medium,0.485,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0206_ideal,alaris-19d1a8c17a1-00cd,2026-03-23T11:54:41.748Z,alaris_gp,9.12,2577,8,3,2,3,0,1,0,0.375,0.727,1.029,1.056,0.027,0.0256,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,8,96,0,1,3,0.046,0,0,low,0,""
alaris_0207_ideal,alaris-19d1a8c17a2-00ce,2026-03-23T11:54:41.748Z,alaris_gp,9.12,2169,5,1,1,3,0,1,0,0.2,0.625,18,21,3,0.1429,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,1,0,0,1,1,510,1,0,0,0,70,5,6,99,0,1,4,0.016,0,0,medium,0.4,"R10: 10% dose error (≥10% relative error)"
alaris_0208_ideal,alaris-19d1a8c17a3-00cf,2026-03-23T11:54:41.748Z,alaris_gp,9.12,6577,20,20,0,0,0,0,1,1,1,1.2,1.285,0.085,0.0661,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,9,86,0,1,4,0.044,0,0,medium,0.2,"R15: Boundary hit during rate entry — operator tested limits"
alaris_0209_ideal,alaris-19d1a8c17a4-00d0,2026-03-23T11:54:41.748Z,alaris_gp,9.12,1870,6,0,6,0,0,0,0,0,1,10.931,10.931,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,53,5,8,98,0,1,11,0.015,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0210_ideal,alaris-19d1a8c17a5-00d1,2026-03-23T11:54:41.748Z,alaris_gp,9.12,2210,7,0,7,0,0,0,0,0,1,9,9,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,24,86,0,1,9,0.019,0,0,low,0,""
alaris_0211_cyber_risk,alaris-19d1a8c17a6-00d2,2026-03-23T11:54:41.748Z,alaris_gp,8.05,0,0,0,0,0,0,0,0,0,1,9,9,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,96,5,85,52,1,1,1,0.264,1,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0212_neglected,alaris-19d1a8c17a7-00d3,2026-03-23T11:54:41.748Z,alaris_gp,7.2.0,1882,3,0,0,3,0,0,0,0,1,7,7,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,0,0,1,0,0,0,70,5,111,16,0,0,333,0.562,3,0,medium,0.545,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R17: Battery critically low (<20%)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0213_ideal,alaris-19d1a8c17a8-00d4,2026-03-23T11:54:41.748Z,alaris_gp,9.12,638,2,0,2,0,0,0,0,0,1,12,12,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,0,0,1,0,0,0,70,5,27,90,0,1,6,0.045,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0214_emergency,alaris-19d1a8c17a9-00d5,2026-03-23T11:54:41.748Z,alaris_gp,9.12,838,4,0,4,0,0,0,0,0,1,104,84,20,0.2381,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,272,50,0,0,52,0.152,1,0,medium,0.485,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0215_ideal,alaris-19d1a8c17aa-00d6,2026-03-23T11:54:41.748Z,alaris_gp,9.12,12594,40,0,0,4,36,0,0,0.9,1,0.636,0.653,0.017,0.026,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,12,98,0,1,1,0.021,0,0,low,0,""
alaris_0216_ideal,alaris-19d1a8c17ac-00d7,2026-03-23T11:54:41.749Z,alaris_gp,9.12,6588,20,20,0,0,0,0,1,1,1,1.2,2.004,0.804,0.4012,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,4,88,0,1,7,0.01,0,0,high,0.86,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0217_ideal,alaris-19d1a8c17ad-00d8,2026-03-23T11:54:41.749Z,alaris_gp,9.12,0,9,1,8,0,0,0,0,0.111,1,34.5,36,1.5,0.0417,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,1,1,0,0,0,0,1,0,0,0,80,5,15,84,0,1,13,0.015,0,0,medium,0.475,"R11: Soft guardrail warning overridden by operator|R13: VTBI not set — no infusion completion detection"
alaris_0218_ideal,alaris-19d1a8c17ae-00d9,2026-03-23T11:54:41.749Z,alaris_gp,9.12,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,0,0,1,0,0,0,70,5,27,86,0,1,14,0.017,0,0,medium,0.25,"R13: VTBI not set — no infusion completion detection"
alaris_0219_emergency,alaris-19d1a8c17af-00da,2026-03-23T11:54:41.749Z,alaris_gp,9.12,7117,34,30,4,0,0,0,0,0.882,1,404,356,48,0.1348,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,101,60,0,1,6,0.126,3,0,high,0.885,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0220_emergency,alaris-19d1a8c17b0-00db,2026-03-23T11:54:41.749Z,alaris_gp,9.12,4600,22,14,8,0,0,0,0,0.636,1,248,262,14,0.0534,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,30,33,0,1,48,0.151,3,0,high,0.845,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0221_neglected,alaris-19d1a8c17b1-00dc,2026-03-23T11:54:41.749Z,alaris_gp,7.2.0,625,1,0,0,1,0,0,0,0,1,1,1,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,0,0,1,0,0,0,70,5,110,43,0,0,126,0.743,4,0,medium,0.51,"R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0222_ideal,alaris-19d1a8c17b2-00dd,2026-03-23T11:54:41.749Z,alaris_gp,9.12,6608,20,20,0,0,0,0,1,1,1,1.2,1.667,0.467,0.2801,1,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,0,0,1,0,0,0,70,5,3,98,0,1,10,0.032,0,0,high,0.885,"R08: Confirmed wrong value (>10% error and infusion started)|R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R15: Boundary hit during rate entry — operator tested limits"
alaris_0223_ideal,alaris-19d1a8c17b3-00de,2026-03-23T11:54:41.749Z,alaris_gp,9.12,6641,20,20,0,0,0,0,1,1,1,1.2,1.356,0.156,0.115,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,22,93,0,1,6,0.012,0,0,medium,0.42,"R10: 10% dose error (≥10% relative error)|R15: Boundary hit during rate entry — operator tested limits"
alaris_0224_cyber_risk,alaris-19d1a8c17b4-00df,2026-03-23T11:54:41.749Z,alaris_gp,7.1.0,8934,23,20,0,3,0,1,1,0.87,0.885,1.197,1.356,0.159,0.1173,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,0,0,1,0,0,0,70,5,66,52,1,1,10,0.233,1,0,high,0.785,"R05: Firmware version has known CVE vulnerability|R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R15: Boundary hit during rate entry — operator tested limits"
alaris_0225_ideal,alaris-19d1a8c17b5-00e0,2026-03-23T11:54:41.749Z,alaris_gp,9.12,326,1,0,0,1,0,0,0,0,1,1,1,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,1,86,0,1,11,0.022,0,0,low,0,""
alaris_0226_ideal,alaris-19d1a8c17b6-00e1,2026-03-23T11:54:41.749Z,alaris_gp,9.12,1882,6,0,6,0,0,0,0,0,1,8,8,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,24,89,0,1,2,0.004,0,0,low,0,""
alaris_0227_cyber_risk,alaris-19d1a8c17b7-00e2,2026-03-23T11:54:41.749Z,alaris_gp,6.0.2,2563,7,0,7,0,0,0,0,0,1,17,16,1,0.0625,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,0,0,1,0,0,0,70,5,40,72,1,1,17,0.103,0,0,high,0.725,"R05: Firmware version has known CVE vulnerability|R13: VTBI not set — no infusion completion detection"
alaris_0228_ideal,alaris-19d1a8c17b8-00e3,2026-03-23T11:54:41.749Z,alaris_gp,9.12,1258,4,0,4,0,0,0,0,0,1,6,6,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,17,91,0,1,5,0.003,0,0,low,0,""
alaris_0229_neglected,alaris-19d1a8c17b9-00e4,2026-03-23T11:54:41.749Z,alaris_gp,7.2.0,17623,26,7,9,9,1,1,0,0.308,4.333,50,57.222,7.222,0.1262,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,1,0,0,1,1,510,1,0,0,0,70,5,196,17,0,0,329,0.333,5,0,medium,0.49,"R10: 10% dose error (≥10% relative error)|R16: Drug library outdated (>90 days since update)|R17: Battery critically low (<20%)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0230_ideal,alaris-19d1a8c17bb-00e5,2026-03-23T11:54:41.750Z,alaris_gp,9.12,1900,6,4,2,0,0,0,0,0.667,1,40,40,0,0,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,26,81,0,1,14,0.036,0,0,low,0,""
alaris_0231_emergency,alaris-19d1a8c17bc-00e6,2026-03-23T11:54:41.750Z,alaris_gp,9.12,4018,19,14,5,0,0,0,0,0.737,1,245,227,18,0.0793,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,215,75,0,1,47,0.201,2,0,high,0.805,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0232_emergency,alaris-19d1a8c17bd-00e7,2026-03-23T11:54:41.750Z,alaris_gp,9.12,3814,18,17,1,0,0,0,0,0.944,1,271,278,7,0.0252,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,233,42,0,1,34,0.151,2,0,high,0.805,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection"
alaris_0233_emergency,alaris-19d1a8c17be-00e8,2026-03-23T11:54:41.750Z,alaris_gp,9.12,1269,6,0,0,6,0,0,0,0,1,94,88,6,0.0682,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,172,36,0,0,33,0.353,2,0,medium,0.325,"R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0234_ideal,alaris-19d1a8c17bf-00e9,2026-03-23T11:54:41.750Z,alaris_gp,9.12,12628,40,0,0,3,37,0,0,0.925,1,0.627,0.628,0.001,0.0016,0,U/h,heparin,HEPARIN,1,500,2000,100,5000,0,0,0,1,1,490,1,0,0,0,70,5,3,91,0,1,9,0.034,0,0,low,0,""
alaris_0235_ideal,alaris-19d1a8c17c0-00ea,2026-03-23T11:54:41.750Z,alaris_gp,9.12,2229,7,0,7,0,0,0,0,0,1,9,9,0,0,0,U/h,insulin,INSULIN,1,1,10,0.5,50,0,0,0,1,1,510,1,0,0,0,70,5,19,94,0,1,6,0.01,0,0,low,0,""
alaris_0236_neglected,alaris-19d1a8c17c1-00eb,2026-03-23T11:54:41.750Z,alaris_gp,7.2.0,0,7,1,6,0,0,0,0,0.143,1,26,23,3,0.1304,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,1,1,0,0,0,0,1,0,0,0,70,5,232,22,0,0,259,0.592,5,0,high,1,"R07: KCl above soft limits — cardiac arrest risk|R10: 10% dose error (≥10% relative error)|R11: Soft guardrail warning overridden by operator|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0237_ideal,alaris-19d1a8c17c2-00ec,2026-03-23T11:54:41.750Z,alaris_gp,9.12,645,2,0,2,0,0,0,0,0,1,4,4,0,0,0,mg/h,morphine,MORPHINE,1,1,10,0.5,20,0,0,0,1,1,510,1,0,0,0,70,5,18,92,0,1,13,0.046,0,0,low,0,""
alaris_0238_neglected,alaris-19d1a8c17c3-00ed,2026-03-23T11:54:41.750Z,alaris_gp,7.2.0,5641,9,0,9,0,0,0,0,0,1,19,17,2,0.1176,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,371,48,0,0,176,0.343,3,0,high,0.785,"R06: No maintenance in >1 year (>365 days)|R10: 10% dose error (≥10% relative error)|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0239_emergency,alaris-19d1a8c17c4-00ee,2026-03-23T11:54:41.750Z,alaris_gp,9.12,2101,10,6,4,0,0,0,0,0.6,1,164,141,23,0.1631,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,25,54,0,0,52,0.453,2,0,medium,0.485,"R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R18: Not connected to Gateway — no remote monitoring"
alaris_0240_ideal,alaris-19d1a8c17c5-00ef,2026-03-23T11:54:41.750Z,alaris_gp,9.12,305,1,1,0,0,0,0,0,1,1,25.031,25.031,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,89,5,14,98,0,1,13,0.031,0,0,low,0,""
alaris_0241_ideal,alaris-19d1a8c17c6-00f0,2026-03-23T11:54:41.750Z,alaris_gp,9.12,1570,5,1,4,0,0,0,0,0.2,1,24.444,24.444,0,0,0,mg/h,amiodarone,AMIODARONE,1,10,100,5,150,0,0,0,1,1,510,1,0,0,0,70,5,27,92,0,1,8,0.017,0,0,low,0,""
alaris_0242_emergency,alaris-19d1a8c17c7-00f1,2026-03-23T11:54:41.750Z,alaris_gp,9.12,3973,19,10,9,0,0,0,0,0.526,1,209,187,22,0.1176,0,ml/h,manual,MANUAL ml/h,0,1,1200,0.1,1200,0,0,0,1,0,0,1,0,0,0,70,5,101,69,0,1,49,0.411,3,0,high,0.885,"R04: MANUAL mode with high rate (>200 ml/h) — no library protection|R10: 10% dose error (≥10% relative error)|R12: MANUAL mode — no drug library protection|R13: VTBI not set — no infusion completion detection|R20: Recent occlusion alarms (≥3 in last 24h)"
alaris_0243_neglected,alaris-19d1a8c17c9-00f2,2026-03-23T11:54:41.750Z,alaris_gp,7.2.0,620,1,0,1,0,0,0,0,0,1,9.563,7.969,1.594,0.2,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,0,0,1,0,0,0,85,5,331,44,0,0,304,0.675,2,0,medium,0.51,"R10: 10% dose error (≥10% relative error)|R13: VTBI not set — no infusion completion detection|R16: Drug library outdated (>90 days since update)|R18: Not connected to Gateway — no remote monitoring|R19: High configuration drift (>0.5) from hospital standard"
alaris_0244_cyber_risk,alaris-19d1a8c17ca-00f3,2026-03-23T11:54:41.751Z,alaris_gp,8.1.3,2912,8,0,8,0,0,0,0,0,1,14.381,13.275,1.106,0.0833,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,59,5,143,64,1,1,14,0.21,1,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0245_cyber_risk,alaris-19d1a8c17cb-00f4,2026-03-23T11:54:41.751Z,alaris_gp,7.1.0,360,1,1,0,0,0,0,0,1,1,20,20,0,0,0,mmol/h,kcl,KCl 20mmol,1,5,20,1,40,0,0,0,1,1,510,1,0,0,0,70,5,98,78,1,1,11,0.105,0,0,high,0.7,"R05: Firmware version has known CVE vulnerability"
alaris_0246_ideal,alaris-19d1a8c17cc-00f5,2026-03-23T11:54:41.751Z,alaris_gp,9.12,1883,6,0,6,0,0,0,0,0,1,13.819,13.819,0,0,0,µg/kg/min,dopamine,DOPAMINE,1,2,20,1,50,0,0,0,1,1,510,1,0,0,0,67,5,21,87,0,1,5,0.009,0,0,low,0,""
